UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temperature Difference,Mechanical Power,Torque Speed Ratio,Tool Wear Risk,Temperature Stress,Temperature_Torque_Interaction,Speed_Torque_Interaction,Wear_Power_Interaction
8345,L,298.8,309.7,1609,40.4,169,0,10.899999999999977,6807.161073896315,0.025108763191355646,0.676,92538.36,440.35999999999905,65003.6,1150410.2214884772
8346,H,298.8,309.8,1490,35.9,171,0,11.0,5601.564421105721,0.02409395971537318,0.684,92568.24,394.9,53491.0,957867.5160090782
8347,L,298.7,309.7,1601,35.7,176,0,11.0,5985.330907692738,0.02229856338394843,0.704,92507.39,392.70000000000005,57155.700000000004,1053418.239753922
8348,L,298.7,309.6,1665,31.1,178,0,10.900000000000034,5422.5459997286625,0.018678678667460254,0.712,92477.52,338.9900000000011,51781.5,965213.1879517019
8349,M,298.7,309.6,1452,42.7,180,0,10.900000000000034,6492.666705320954,0.029407713478369343,0.72,92477.52,465.4300000000015,62000.4,1168680.0069577717
8350,M,298.7,309.5,1487,33.6,183,0,10.800000000000011,5232.1340689945855,0.022595830516075433,0.732,92447.65,362.8800000000004,49963.200000000004,957480.5346260092
8351,M,298.7,309.6,1382,48.1,186,0,10.900000000000034,6961.161945775287,0.034804630944425013,0.744,92477.52,524.2900000000017,66474.2,1294776.1219142033
8352,M,298.7,309.6,1686,26.2,189,0,10.900000000000034,4625.806686851754,0.015539739018066583,0.756,92477.52,285.5800000000009,44173.2,874277.4638149816
8353,L,298.6,309.6,1491,36.9,192,0,11.0,5761.46101519793,0.024748490929075457,0.768,92446.56000000001,405.9,55017.9,1106200.5149180025
8354,L,298.7,309.6,1442,55.6,194,0,10.900000000000034,8395.927310669746,0.03855755891916951,0.776,92477.52,606.0400000000019,80175.2,1628809.8982699306
8355,L,298.6,309.6,1390,50.3,196,0,11.0,7321.691118701252,0.036187050333678375,0.784,92446.56000000001,553.3,69917.0,1435051.4592654454
8356,L,298.7,309.6,1502,46.7,198,0,10.900000000000034,7345.399671260344,0.031091877475970787,0.792,92477.52,509.0300000000016,70143.40000000001,1454389.134909548
8357,M,298.6,309.6,1344,59.4,200,0,11.0,8360.155042320868,0.044196428538544316,0.8,92446.56000000001,653.4,79833.59999999999,1672031.0084641736
8358,L,298.5,309.5,1385,46.3,203,1,11.0,6715.206656925741,0.03342960286394974,0.812,92385.75,509.29999999999995,64125.49999999999,1363186.9513559255
8359,L,298.7,309.7,1547,37.4,0,0,11.0,6058.85464776225,0.024175824160196622,0.0,92507.39,411.4,57857.799999999996,0.0
8360,M,298.6,309.6,1525,42.4,2,0,11.0,6771.1793660372,0.02780327867029293,0.008,92446.56000000001,466.4,64660.0,13542.3587320744
8361,L,298.6,309.6,1540,35.8,5,0,11.0,5773.409539257082,0.023246753231657948,0.02,92446.56000000001,393.79999999999995,55131.99999999999,28867.047696285408
8362,L,298.6,309.5,1450,44.3,7,0,10.899999999999977,6726.673470111345,0.030551724116860874,0.028,92416.70000000001,482.869999999999,64234.99999999999,47086.71429077941
8363,L,298.6,309.6,1353,62.5,9,0,11.0,8855.364292306229,0.04619364372047772,0.036,92446.56000000001,687.5,84562.5,79698.27863075606
8364,L,298.8,309.7,1582,45.0,11,0,10.899999999999977,7454.999366968579,0.028445006303132105,0.044,92538.36,490.499999999999,71190.0,82004.99303665437
8365,L,298.9,309.8,1396,49.0,13,0,10.900000000000034,7163.250129205207,0.03510028650780782,0.052,92599.22,534.1000000000017,68404.0,93122.25167966768
8366,M,298.8,309.8,1551,36.6,15,0,11.0,5944.584450975679,0.02359767890161336,0.06,92568.24,402.6,56766.600000000006,89168.76676463519
8367,M,298.9,309.8,1836,22.8,18,0,10.900000000000034,4383.652725113054,0.01241830064683099,0.072,92599.22,248.52000000000078,41860.8,78905.74905203497
8368,L,298.9,309.8,1390,49.9,21,0,10.900000000000034,7263.466934854721,0.035899280549712746,0.084,92599.22,543.9100000000017,69361.0,152532.80563194916
8369,L,298.9,309.8,1534,42.1,23,0,10.900000000000034,6762.948393284795,0.02744458929110522,0.092,92599.22,458.89000000000146,64581.4,155547.81304555028
8370,L,298.8,309.7,1953,20.6,25,0,10.899999999999977,4213.064244023128,0.010547875058603239,0.1,92538.36,224.53999999999954,40231.8,105326.6061005782
8371,L,298.8,309.8,1634,33.6,27,0,11.0,5749.365883481609,0.020563035483131556,0.108,92568.24,369.6,54902.4,155232.87885400344
8372,L,298.7,309.7,1881,21.7,29,0,11.0,4274.419548547736,0.011536416793441563,0.116,92507.39,238.7,40817.7,123958.16690788434
8373,M,298.8,309.7,1448,44.8,31,0,10.899999999999977,6793.212402514377,0.030939226497970145,0.124,92538.36,488.31999999999897,64870.399999999994,210589.58447794567
8374,M,298.7,309.7,1362,50.5,34,0,11.0,7202.729476885318,0.037077826698180744,0.136,92507.39,555.5,68781.0,244892.8022141008
8375,L,298.8,309.7,1225,63.4,37,0,10.899999999999977,8133.059781368375,0.051755101998567254,0.148,92538.36,691.0599999999986,77665.0,300923.2119106299
8376,M,298.8,309.6,1384,48.2,39,0,10.800000000000011,6985.72920032636,0.034826589570212,0.156,92508.48000000001,520.5600000000006,66708.8,272443.43881272804
8377,L,298.8,309.8,1334,49.3,42,0,11.0,6887.020359150568,0.03695652171142689,0.168,92568.24,542.3,65766.2,289254.85508432385
8378,L,298.8,309.7,1336,50.3,44,0,10.899999999999977,7037.2513198452325,0.037649700570621475,0.176,92538.36,548.2699999999988,67200.8,309639.0580731902
8379,M,298.8,309.9,1331,61.6,46,0,11.099999999999966,8585.930834358856,0.04628099170076559,0.184,92598.12,683.759999999998,81989.6,394952.8183805074
8380,L,298.8,309.9,1629,31.9,49,0,11.099999999999966,5441.772546768631,0.01958256597938455,0.196,92598.12,354.0899999999989,51965.1,266646.85479166295
8381,L,298.9,310.0,1776,25.7,51,0,11.100000000000023,4779.744726877654,0.014470720712572792,0.204,92659.0,285.27000000000055,45643.2,243766.98107076035
8382,H,298.8,310.0,1530,38.3,53,0,11.199999999999989,6136.472930256942,0.02503267972220086,0.212,92628.0,428.9599999999995,58598.99999999999,325233.0653036179
8383,L,298.9,310.0,1719,27.3,58,0,11.100000000000023,4914.361972083978,0.01588132634329184,0.232,92659.0,303.03000000000065,46928.700000000004,285032.9943808707
8384,M,298.8,309.9,1495,35.2,60,0,11.099999999999966,5510.772393416976,0.023545150485922976,0.24,92598.12,390.71999999999883,52624.00000000001,330646.34360501857
8385,L,298.8,309.7,1450,43.1,63,0,10.899999999999977,6544.4610962031375,0.029724137910535076,0.252,92538.36,469.78999999999905,62495.0,412301.04906079767
8386,H,298.8,309.8,1563,38.8,65,0,11.0,6350.666717378694,0.02482405628610105,0.26,92568.24,426.79999999999995,60644.399999999994,412793.3366296151
8387,M,298.9,309.9,1501,37.1,70,0,11.0,5831.539475324005,0.024716855413246596,0.28,92629.10999999999,408.1,55687.1,408207.76327268034
8388,L,298.8,309.9,1351,47.2,73,0,11.099999999999966,6677.685568666368,0.03493708361588669,0.292,92598.12,523.9199999999984,63767.200000000004,487471.0465126449
8389,L,298.9,309.9,1365,46.5,75,0,11.0,6646.824656832605,0.03406593404097733,0.3,92629.10999999999,511.5,63472.5,498511.84926244535
8390,L,298.8,309.9,1525,39.7,77,0,11.099999999999966,6339.995774332002,0.02603278686817522,0.308,92598.12,440.66999999999865,60542.50000000001,488179.6746235642
8391,M,298.8,309.8,1288,61.9,79,0,11.0,8349.012860376139,0.04805900617386723,0.316,92568.24,680.9,79727.2,659572.015969715
8392,L,298.6,309.6,1423,42.7,82,0,11.0,6362.992232556279,0.0300070273857997,0.328,92446.56000000001,469.70000000000005,60762.100000000006,521765.3630696149
8393,M,298.5,309.6,1502,39.4,84,0,11.100000000000023,6197.189444275321,0.026231691061097406,0.336,92415.6,437.3400000000009,59178.799999999996,520563.91331912694
8394,L,298.5,309.5,1428,43.5,87,0,11.0,6504.981748523025,0.030462184852617515,0.348,92385.75,478.5,62118.0,565933.4121215031
8395,M,298.6,309.5,1566,38.1,89,0,10.899999999999977,6248.062301312452,0.02432950190017273,0.356,92416.70000000001,415.28999999999917,59664.600000000006,556077.5448168083
8396,M,298.5,309.5,1483,44.8,92,0,11.0,6957.412978542003,0.030209035717997948,0.368,92385.75,492.79999999999995,66438.4,640081.9940258643
8397,H,298.6,309.6,1593,33.3,95,0,11.0,5555.058377857079,0.0209039547891375,0.38,92446.56000000001,366.29999999999995,53046.899999999994,527730.5458964225
8398,L,298.5,309.6,1724,26.4,100,0,11.100000000000023,4766.173046614146,0.015313225049122258,0.4,92415.6,293.0400000000006,45513.6,476617.30466141464
8399,L,298.5,309.7,2617,12.1,102,1,11.199999999999989,3316.0243496926105,0.0046236148243700365,0.408,92445.45,135.51999999999987,31665.7,338234.48366864625
8400,L,298.6,309.7,1294,59.4,104,0,11.099999999999966,8049.13736961548,0.04590417307117142,0.416,92476.42,659.339999999998,76863.59999999999,837110.2864400098
8401,L,298.6,309.6,1533,40.7,106,0,11.0,6533.790153156444,0.026549249819602577,0.424,92446.56000000001,447.70000000000005,62393.100000000006,692581.7562345831
8402,H,298.5,309.4,1671,31.8,108,0,10.899999999999977,5564.577403597457,0.019030520634930867,0.432,92355.9,346.61999999999927,53137.8,600974.3595885254
8403,L,298.5,309.5,1370,52.4,113,0,11.0,7517.621780530135,0.03824817515456337,0.452,92385.75,576.4,71788.0,849491.2611999052
8404,L,298.5,309.6,1462,45.1,115,0,11.100000000000023,6904.82271752091,0.030848153193674312,0.46,92415.6,500.61000000000104,65936.2,794054.6125149047
8405,L,298.4,309.5,1545,36.6,117,0,11.100000000000023,5921.587992751401,0.02368932037301662,0.468,92354.79999999999,406.26000000000084,56547.0,692825.7951519139
8406,M,298.4,309.5,1484,41.7,119,0,11.100000000000023,6480.351662118882,0.028099730439285896,0.476,92354.79999999999,462.87000000000097,61882.8,771161.847792147
8407,M,298.4,309.5,1344,45.3,122,0,11.100000000000023,6375.6737949012695,0.03370535711777875,0.488,92354.79999999999,502.830000000001,60883.2,777832.2029779549
8408,L,298.4,309.5,1357,50.1,125,0,11.100000000000023,7119.445855638653,0.03691967572813583,0.5,92354.79999999999,556.1100000000012,67985.7,889930.7319548316
8409,M,298.5,309.6,1572,33.0,127,0,11.100000000000023,5432.44201658747,0.020992366398859815,0.508,92415.6,366.30000000000075,51876.0,689920.1361066087
8410,L,298.5,309.6,1861,26.9,130,0,11.100000000000023,5242.365189069775,0.014454594296370447,0.52,92415.6,298.5900000000006,50060.899999999994,681507.4745790707
8411,L,298.5,309.5,1548,44.5,132,0,11.0,7213.725051172883,0.028746770007269527,0.528,92385.75,489.5,68886.0,952211.7067548205
8412,L,298.6,309.8,1496,37.7,134,0,11.199999999999989,5906.110412944716,0.025200534742513013,0.536,92506.28000000001,422.2399999999996,56399.200000000004,791418.7953345919
8413,M,298.6,309.7,1314,49.7,136,0,11.099999999999966,6838.807383893477,0.037823439849449435,0.544,92476.42,551.6699999999984,65305.8,930077.8042095129
8414,M,298.6,309.7,1422,49.7,139,0,11.099999999999966,7400.901141473763,0.03495077353378989,0.556,92476.42,551.6699999999984,70673.40000000001,1028725.258664853
8415,L,298.6,309.8,1842,20.1,142,0,11.199999999999989,3877.1651575013075,0.01091205211133982,0.568,92506.28000000001,225.11999999999978,37024.200000000004,550557.4523651857
8416,M,298.7,309.9,1434,53.0,144,0,11.199999999999989,7958.910828604381,0.03695955367018162,0.576,92567.12999999999,593.5999999999995,76002.0,1146083.1593190308
8417,M,298.8,310.1,1585,31.3,147,0,11.300000000000011,5195.199411363881,0.019747634056941556,0.588,92657.88,353.69000000000034,49610.5,763694.3134704905
8418,H,298.8,310.1,1704,30.7,150,0,11.300000000000011,5478.183605623737,0.018016431914309603,0.6,92657.88,346.91000000000037,52312.799999999996,821727.5408435606
8419,L,298.9,310.2,1971,23.2,155,0,11.300000000000011,4788.541186307706,0.011770674778401484,0.62,92718.77999999998,262.16000000000025,45727.2,742223.8838776945
8420,L,299.0,310.3,1431,39.9,157,0,11.300000000000011,5979.173386091702,0.02788259956122809,0.628,92779.7,450.87000000000046,57096.9,938730.2216163973
8421,L,298.9,310.4,1546,37.7,159,0,11.5,6103.507151345274,0.024385510980345724,0.636,92778.55999999998,433.55,58284.200000000004,970457.6370638986
8422,L,298.9,310.3,1496,36.3,161,0,11.400000000000034,5686.785357822099,0.024264705866133215,0.644,92748.67,413.8200000000012,54304.799999999996,915572.442609358
8423,H,298.9,310.3,1243,63.0,163,0,11.400000000000034,8200.499303665436,0.05068382940411598,0.652,92748.67,718.2000000000021,78309.0,1336681.3864974661
8424,L,299.0,310.4,1452,46.2,168,0,11.399999999999977,7024.852500839065,0.03181818179626847,0.672,92809.59999999999,526.6799999999989,67082.40000000001,1180175.2201409629
8425,L,299.1,310.6,1380,44.7,170,0,11.5,6459.742814311333,0.03239130432435413,0.68,92900.46000000002,514.0500000000001,61686.00000000001,1098156.2784329266
8426,L,299.2,310.6,1567,38.4,172,0,11.400000000000034,6301.280880864263,0.024505424362153524,0.688,92931.52,437.7600000000013,60172.799999999996,1083820.3115086532
8427,L,299.1,310.5,1628,35.9,174,0,11.399999999999977,6120.367031919539,0.022051597038051842,0.696,92870.55,409.2599999999992,58445.2,1064943.8635539997
8428,L,299.1,310.4,1505,46.1,176,0,11.299999999999955,7265.508970079554,0.03063122921552742,0.704,92840.64,520.9299999999979,69380.5,1278729.5787340016
8429,M,299.0,310.3,1827,28.0,178,0,11.300000000000011,5357.043792901315,0.015325670489695855,0.712,92779.7,316.4000000000003,51156.0,953553.7951364341
8430,L,299.0,310.3,1577,40.0,181,0,11.300000000000011,6605.722152948138,0.025364616344093458,0.724,92779.7,452.00000000000045,63080.0,1195635.709683613
8431,L,298.9,310.2,1304,57.2,183,0,11.300000000000011,7810.920870669279,0.043865030641207794,0.732,92718.77999999998,646.3600000000007,74588.8,1429398.519332478
8432,H,298.9,310.1,1324,54.6,185,0,11.200000000000045,7570.2329855022535,0.04123867066371702,0.74,92688.89,611.5200000000025,72290.40000000001,1400493.102317917
8433,L,298.8,310.0,1537,39.9,190,0,11.199999999999989,6422.0751183947905,0.025959661661704835,0.76,92628.0,446.87999999999954,61326.299999999996,1220194.2724950102
8434,M,298.8,310.1,1501,48.7,192,0,11.300000000000011,7654.877963565473,0.03244503662062289,0.768,92657.88,550.3100000000006,73098.7,1469736.5690045708
8435,M,298.7,309.9,1654,29.1,195,0,11.199999999999989,5040.308421566392,0.017593712202180343,0.78,92567.12999999999,325.9199999999997,48131.4,982860.1422054465
8436,M,298.7,310.0,1519,38.1,198,0,11.300000000000011,6060.540635819678,0.025082290964396122,0.792,92597.0,430.5300000000004,57873.9,1199987.0458922961
8437,L,298.7,309.9,1371,51.3,201,0,11.199999999999989,7365.181233002447,0.03741794307992856,0.804,92567.12999999999,574.5599999999994,70332.3,1480401.4278334917
8438,L,298.7,309.8,1181,65.9,203,1,11.100000000000023,8150.118629477369,0.05580016930076192,0.812,92537.26,731.4900000000016,77827.90000000001,1654474.0817839059
8439,L,298.6,309.8,1469,42.8,205,0,11.199999999999989,6584.066107589392,0.029135466283774353,0.82,92506.28000000001,479.3599999999995,62873.2,1349733.5520558255
8440,L,298.6,309.8,1637,34.6,207,0,11.199999999999989,5931.347873928554,0.021136224788554536,0.828,92506.28000000001,387.51999999999964,56640.200000000004,1227789.0099032107
8441,L,298.6,309.8,1370,56.0,0,0,11.199999999999989,8034.099612780297,0.040875912378922685,0.0,92506.28000000001,627.1999999999994,76720.0,0.0
8442,L,298.6,309.9,1630,30.6,2,0,11.299999999999955,5223.21194585839,0.018773006123452143,0.008,92536.14,345.7799999999986,49878.0,10446.42389171678
8443,L,298.6,310.0,1517,39.0,4,0,11.399999999999977,6195.534872144431,0.025708635447786,0.016,92566.0,444.5999999999991,59163.0,24782.139488577723
8444,M,298.6,309.9,1668,32.3,6,0,11.299999999999955,5641.923414728837,0.01936450838167595,0.024,92536.14,364.9899999999985,53876.399999999994,33851.54048837302
8445,M,298.6,309.9,1818,24.9,9,0,11.299999999999955,4740.474818707782,0.013696369629429939,0.036,92536.14,281.36999999999887,45268.2,42664.273368370035
8446,M,298.6,310.0,1541,36.9,12,0,11.399999999999977,5954.6689633937,0.023945489926057432,0.048,92566.0,420.6599999999992,56862.899999999994,71456.02756072441
8447,L,298.5,309.9,1482,42.1,15,0,11.399999999999977,6533.695905376837,0.028407557335757384,0.06,92505.15,479.93999999999903,62392.200000000004,98005.43858065255
8448,L,298.6,310.1,1439,49.9,17,0,11.5,7519.5172080978,0.03467685890571448,0.068,92595.86000000002,573.85,71806.09999999999,127831.7925376626
8449,L,298.5,310.0,1492,41.2,19,0,11.5,6437.165235107534,0.02761394100025875,0.076,92535.0,473.8,61470.4,122306.13946704313
8450,L,298.4,309.9,1725,27.8,21,0,11.5,5021.835856763284,0.01611594201964293,0.084,92474.15999999999,319.7,47955.0,105458.55299202897
8451,L,298.4,310.0,1559,44.2,23,0,11.600000000000023,7216.007941834491,0.02835150735833771,0.092,92504.0,512.720000000001,68907.8,165968.18266219329
8452,L,298.5,310.0,1435,42.5,25,0,11.5,6386.59606536025,0.029616724718037123,0.1,92535.0,488.75,60987.5,159664.90163400624
8453,M,298.6,310.0,1512,37.5,27,0,11.399999999999977,5937.610115284709,0.024801587285184133,0.108,92566.0,427.49999999999915,56700.0,160315.47311268712
8454,L,298.6,309.9,1564,37.1,30,0,11.299999999999955,6076.3009589651865,0.02372122760631635,0.12,92536.14,419.2299999999983,58024.4,182289.02876895558
8455,L,298.6,310.0,1522,40.3,32,0,11.399999999999977,6423.153731872523,0.02647831798523106,0.128,92566.0,459.41999999999905,61336.6,205540.91941992074
8456,L,298.6,309.9,1356,59.5,34,0,11.299999999999955,8448.99928256439,0.04387905601483845,0.136,92536.14,672.3499999999973,80682.0,287265.97560718923
8457,L,298.6,309.9,1556,38.6,36,0,11.299999999999955,6289.6360440949575,0.0248071979275018,0.144,92536.14,436.17999999999824,60061.600000000006,226426.89758741847
8458,L,298.6,309.9,1393,45.5,38,0,11.299999999999955,6637.295159116716,0.03266331655946639,0.152,92536.14,514.1499999999979,63381.5,252217.2160464352
8459,L,298.7,309.9,1753,26.8,40,0,11.199999999999989,4919.775983423664,0.015288077572568124,0.16,92567.12999999999,300.1599999999997,46980.4,196791.03933694656
8460,L,298.7,309.9,1651,29.5,42,0,11.199999999999989,5100.323313225469,0.017867958802018195,0.168,92567.12999999999,330.39999999999964,48704.5,214213.5791554697
8461,L,298.7,309.9,1372,54.7,44,0,11.199999999999989,7859.0500701222745,0.03986880463566413,0.176,92567.12999999999,612.6399999999994,75048.40000000001,345798.2030853801
8462,L,298.7,309.9,1446,43.3,46,0,11.199999999999989,6556.692363601112,0.029944674944713222,0.184,92567.12999999999,484.95999999999947,62611.799999999996,301607.84872565116
8463,M,298.7,309.8,1501,44.7,48,0,11.100000000000023,7026.140553827036,0.029780146549113828,0.192,92537.26,496.17000000000104,67094.7,337254.74658369774
8464,M,298.7,309.9,1411,45.1,51,0,11.199999999999989,6663.956808770181,0.031963146681812084,0.204,92567.12999999999,505.1199999999995,63636.1,339861.7972472792
8465,H,298.6,309.7,1672,27.5,54,0,11.099999999999966,4815.014340401956,0.016447368411215687,0.216,92476.42,305.2499999999991,45980.0,260010.77438170565
8466,M,298.7,309.8,1475,40.5,59,0,11.100000000000023,6255.696371460675,0.027457627100028727,0.236,92537.26,449.5500000000009,59737.5,369086.0859161799
